seqnames	start	end	width	strand	intro_type	haplo_id
chr4	26100001	26200000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr4	26380001	26440000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr4	26540001	26600000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr4	28420001	28500000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr4	29780001	29800000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr4	30060001	30180000	120000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr4	30960001	30980000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr4	31620001	31640000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	600001	640000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	1520001	1540000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	2020001	2040000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	2120001	2140000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	2280001	2360000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	2420001	2460000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	2640001	2740000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	5920001	5940000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	6360001	6420000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	6900001	6940000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	7160001	7180000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	7240001	7260000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	7920001	7940000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	8720001	8740000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	9340001	9720000	380000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	11120001	11180000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	11760001	12120000	360000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	12340001	12420000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	12740001	12760000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	12860001	12880000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	13160001	13180000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	13340001	13440000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	13540001	13560000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	13860001	14000000	140000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	14060001	14220000	160000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	15680001	15700000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	21720001	21820000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	21900001	21920000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	22960001	22980000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr5	26380001	26420000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	1380001	1400000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	9500001	9520000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	10040001	10060000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	13900001	14360000	460000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	18620001	18940000	320000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	19020001	19040000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	19120001	19200000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	19400001	19420000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	19660001	19700000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	19780001	19800000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	19860001	19880000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	21120001	21380000	260000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr6	21440001	21460000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	280001	300000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	400001	520000	120000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	1720001	1740000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	3360001	3380000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	4020001	4080000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	4620001	4680000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	5500001	5620000	120000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	6060001	6080000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	6240001	6260000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	6320001	6340000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	6400001	6480000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	6680001	6820000	140000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	7020001	7040000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	7980001	8000000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	8400001	8420000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	9440001	9500000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	9560001	9640000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	11220001	11240000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	11680001	11720000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	11780001	11800000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	11940001	11960000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	12040001	12120000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	12180001	12200000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	12920001	12980000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	13040001	13060000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	13220001	13320000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	13740001	13820000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	14240001	14380000	140000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	14560001	14580000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	14940001	14980000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	15260001	15280000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	15400001	15500000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	15580001	15620000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr7	16480001	16520000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	760001	780000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	1140001	1440000	300000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	1500001	1540000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	1680001	1720000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	2860001	2880000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	3040001	3080000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	3740001	3820000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	6480001	6500000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	6600001	6660000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	6900001	7020000	120000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	7120001	7520000	400000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	9080001	9120000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	11260001	11280000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	11620001	11640000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	12040001	12060000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	12640001	12660000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	12900001	13000000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	13080001	13100000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	13980001	14020000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	14280001	14300000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	14700001	14720000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	17080001	17240000	160000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	21000001	21020000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr8	21180001	21200000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	300001	320000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	1000001	1140000	140000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	1540001	1560000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	1620001	1700000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	2400001	2420000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	2800001	2820000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	2960001	3020000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	3160001	3180000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	5140001	5160000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	5540001	5560000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	5680001	5700000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	5920001	6000000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	6640001	6680000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	7420001	7440000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	8380001	8400000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	8480001	8500000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	8560001	8580000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	9440001	9520000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	10880001	10900000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	11120001	11540000	420000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	11740001	11900000	160000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	12000001	12080000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	13900001	14180000	280000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	14820001	14840000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	15000001	15020000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	16380001	16400000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	17160001	17180000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	18600001	18620000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr9	19520001	19540000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	8080001	8100000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	9680001	9780000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	9840001	9880000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	10040001	10060000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	10120001	10300000	180000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	11260001	11280000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	11660001	11720000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	11800001	11820000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	14000001	14020000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	14180001	14280000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	14460001	14500000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	17080001	17100000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	17260001	17280000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	17360001	17400000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	17540001	17580000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	17640001	17740000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	18280001	18300000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	18440001	18460000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	18640001	18660000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	20000001	20020000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	20080001	20260000	180000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	20400001	20960000	560000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	21020001	21040000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	21380001	21400000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	21920001	21960000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	22040001	22060000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	24060001	24080000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	24360001	24420000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	24520001	24580000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	24640001	24720000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	25480001	25540000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	25640001	25660000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	26320001	26460000	140000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	26640001	26680000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	27000001	27020000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr10	28140001	28200000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	1060001	1120000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	2660001	2680000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	2740001	2880000	140000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	2960001	3040000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	3580001	3960000	380000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	8440001	8480000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	9140001	9160000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	9520001	9600000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	11440001	11460000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	11600001	11620000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	12100001	12500000	400000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	12620001	12720000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	14180001	14200000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	16760001	16820000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	20200001	20220000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr11	22520001	22540000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	880001	900000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	1480001	1500000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	3720001	3820000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	5920001	6020000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	6120001	6140000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	6200001	6220000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	6300001	6320000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	7080001	7160000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	8420001	8440000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	8540001	8560000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	9120001	9140000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	10180001	10240000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	10460001	10480000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	10640001	10700000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	10760001	10800000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	10920001	10960000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	11100001	11140000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	11200001	11240000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	11340001	11360000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	11540001	11620000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	11840001	11860000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	14200001	14280000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	17680001	17700000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	20660001	20680000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	20780001	20800000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	21020001	21040000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	21180001	21200000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	22060001	22080000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	25440001	25460000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr12	25580001	25600000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	200001	220000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	340001	360000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	720001	780000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	1140001	1200000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	1300001	1560000	260000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	2100001	2180000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	2240001	2340000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	2600001	2760000	160000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	2880001	2940000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	3000001	3280000	280000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	3400001	3420000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	4340001	4360000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	5940001	5960000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	6020001	6040000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	6280001	6300000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	6860001	6900000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	7340001	7720000	380000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	8160001	8260000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	8360001	8380000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	8520001	8540000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	8600001	8720000	120000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	8800001	8880000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	9080001	9120000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	9340001	9360000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	9500001	9960000	460000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	10120001	10140000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	10200001	10340000	140000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	10620001	10660000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	10720001	10740000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	10820001	10880000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	11080001	11160000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	13660001	13700000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	16480001	16500000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	16620001	16640000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	16820001	16840000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	17500001	17520000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	20180001	20200000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	20400001	20480000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr13	20560001	20580000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	11600001	11620000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	13040001	13140000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	13340001	13380000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	14120001	14240000	120000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	14300001	14320000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	16980001	17000000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	21220001	21240000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	22500001	22520000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	23260001	23320000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	23380001	23480000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	23560001	23580000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	23860001	23920000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	27500001	27600000	100000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	27660001	27720000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	27860001	28000000	140000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	28100001	28120000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr14	29060001	29080000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	1160001	1180000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	1400001	1420000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	3160001	3180000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	3380001	3400000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	3580001	3600000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	3800001	3820000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	4140001	4160000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	4220001	4260000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	4480001	4720000	240000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	4780001	5020000	240000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	5560001	5580000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	5720001	5740000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	7040001	7060000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	8600001	8800000	200000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	8960001	9080000	120000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	9180001	9200000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	9320001	9360000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	10440001	10460000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	14860001	14880000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	15420001	15440000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	15580001	15600000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	15780001	15820000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	16100001	16160000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr15	19860001	19880000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	12580001	12600000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	12700001	12720000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	13260001	13300000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	13720001	13760000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	13820001	13840000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	14780001	14920000	140000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	20000001	20040000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	20220001	20240000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	20480001	20500000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	21280001	21300000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	22080001	22120000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	22740001	22800000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	22940001	22960000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	23380001	23600000	220000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	23680001	23740000	60000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	24100001	24120000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	25600001	25620000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr16	25880001	26160000	280000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr17	560001	640000	80000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr17	1100001	1120000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr17	1680001	1700000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr17	1980001	2000000	20000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr17	2300001	2340000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr17	2620001	2660000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
chr17	3060001	3100000	40000	*	Atlantic	HWS62_Balsfjord_Atlantic_2
